source,050010,264 bay state road,Academy of federal penitentiary service of russia,Adam mickiewicz university in poznań,Afghanistan,Aga-khan foundation in kyrgyzstan,Agentia pentru stiinta si memorie militara,Agric. and fish,Al-farabi kazakh national university,Albania,Albert-ludwigs-universität freiburg,Algeria,Allameh tabatabaei university,Almaty,American university of central asia,And a member of the board of trustees at the foreign policy research institute,Architectural studio,Argentina,Armenia,Associate member of sage (umr cnrs 7363),Austin,Australia,Austria,Azad islamic university,Azad university,Azerbaijan,Azerbaycan avrasya araştirmalari merkezi başkani,Bangladesh,Belarus,Belgium,Ben-gurion university of the negev,Berlin's humboldt university,Berliner kolleg fur vergleichende geschichte europas,Bi,Bioquímica clínica,Bosnia and herzegovina,Boston college,Boston university,Brazil,Brunei darussalam,Buddhist and tibetan studies,Buffalo state college,Bulevar revolucije 73,Bulgaria,C/o diogenes,Ca 93403-8106,Cameroon,Canada,Canada (fax: +1 613 788 4064),Case western reserve university,Caspian university,Castalia strategic advisors,Center for advanced holocaust studies,Center for the history of literature,Centre for european migration and ethnic studies (cemes),Chatham house,Chile,China,Chinese academy of social sciences,Cnrs paris-berlin,Collaborated in the research,Collabore á l'emission le dessous des cartes,College of art and design,College of letters and science,College of ndu,Colombia,Columbia university,Communication studies program at concordia university,Costa rica,Croatia,Cuba,Cyprus,Czech republic,Daffodil international university,Denmark,Departament de filologia anglesa i alemanya,Department for the humanities,Department of anthropology,Department of constitutional and municipal law of kutafin moscow state law university (msla),Department of economic and social geography of russia,Department of meimo,Department of official publications and normative documents,Department of sociology,Dept. for international development,Des minorités (gdm),Directeur du centre,Durham university,Délégation aux affaires stratégiques,Ecuador,Egypt,Ehess,Emory university,Empirica research and consultancy institute,En mission en lettonie,Eritrea,Estonia,Estonian chamber of commerce and industry,Ethiopia,Eurasia department,European centre of space law,European centre of space law and the french society of air and space law,Faculty of humanities,Faculty of polish philology,Faculty of social sciences,Financial institutes of kfu,Finland,Florida intl. university foundation,France,Freie universität berlin,French polynesia,Friedrich-schiller-univ. jena,Gambia,Geographisches institut der universität innsbruck,Georgetown university,Georgia,German multinational company,Germany,Greece,Gustave eiffel (université paris xii),Hamburger institute für sozialforschung,Hankuk university of foreign studies,Harvard university,Head of the press service at the institute of social and philosophical sciences and mass communications of kazan (volga region) federal university,Hebrew university of jerusalem,History and theory of culture,Hong kong,Humboldt university,Hungary,Høgskolen i lillehammer,Ibm,Iceland,Ii. rákóczi ferenc kárpátaljai magyar főiskola,Inalco,Independent researcher,Independent scholar affiliated with yad vashem,India,Indonesia,Institut de recherche pour le développement (ird),Institut für ge-schichtswissenschaften & europäische ethnologie,Institut für slawistik und hungarologie,Institut für sozialforschune im arbeitsbereich theorie und geschichte der gewalt,Institute of cultural heritage,Institute of political sciences at ilia state university,Institute of world history ras,International and energy studies,International centre for the history and sociology of world war ii and its consequences,International economic law,International eurasian movement,International law association,International union against tuberculosis and lung disease (iuatld),Intervenant en économie à l'essca,Iran,Iraq,Ireland,Iris,Islamic azad university,Ispru,Israel,Isu,Italy,Jadara university,Japan,Jordan,Jsc financial academy,Justus liebig university giessen,Kazakhstan,Kazakhstan astana university miras kazakhstan kazakh national pedagogical university named after abai kazakhstan,Kazan,Kazan (volga region) federal university,Kazan federal university,Kellogg college,Kenya,King's college london,Komazawa university,Kuwait,Kyiv national university of trade and economics,Kyrgyzstan,L.n. gumilyov eurasian national university,La trobe university,Laboratoire de recherche historique rhône-alpes (larhra),Laboratoire de sociologie quantitative (crest-insee),Latvia,Leah greenspan advertising and marketing ltd,Lebanon,Liberia,Lithuania,London school of economics,Los angeles,Ludwig-maximilians university munich,Luxembourg,Ma 01063,Macao,Madagascar,Malaysia,Malta,Mariupol state university,Massachusetts institute of technology,Metropolitan state college of denver,Mexico,Meyers-jdc-brookdale jerusalem,Ministry of foreign affairs,Moldova,Monaco,Mongolia,Montenegro,Morocco,Moscow,Moscow state institute of international relations (mgimo university),Mozambique,Murmansk advanced teachers' college,Museum and documentation center ebreji latvij,Myanmar,National archives and records administration,National institute of water and atmospheric research (niwa,National research university - higher school of economics,National research university higher school of economics,National university lviv polytechnic,National university odessa law academy,National university of singapore,Naval postgraduate school,Nazarbayev university,Netherlands,Netherlands institute for war documentation,New york city,New zealand,Nigeria,North macedonia,Norway,Oman,Osi public health program,Oxford brookes university,Oxford university,P. i. tchaikovsky moscow state conservatoire,Pacific state university,Pakistan,Palestine,Pamukkale un. fef cagdas turk lehceleri ve edebiyatlari bolumu,Paris,Peru,Philippines,Poland,Polish academy of sciences,Portugal,Pro moldova association of historians and political scientists,Promotion/protection of human rights,Qatar,Queen's university,Rand drug policy research center,Ras,Republic of karachai-cherkessia,Research institute of the evangelical lutheran church of finland,Romania,Russian academy of sciences,Russian federation,Russian language teaching methodology institute of philology of moscow state pedagogical university,Saint petersburg state university,San diego state university,Saudi arabia,School of architecture,School of arts &amp,School of humanities and social sciences,School of law,School of modern languages,Science politique a l'inalco,Senegal,Serbia,Sh. yessenov caspian state university of technologies and engineering,Shahid bahonar university of kerman,She is a fellow at the european foundation for democracy. she earned her ph.d. at george mason university,Siece,Sierra leone,Singapore,Slovakia,Slovenia,Slupsku-instytut filologii akademii pomorskiej w slupsku,Soas,Somalia,South africa,South china normal university,South korea,Southeast missouri state university,Spain,Spbu,Sri lanka,St. david's university college,Staatliche technische universität irkutsk,Stanford university,State classical academy,State university,Swaziland,Sweden,Switzerland,Syrian arab republic,Taiwan,Tajikistan,Tallinn university,Tanzania,Taraz innovative humanitarian university,Tarih anabilim dali,Tartu u7die,Tatar state humanitarian and pedagogical university,Tate gallery of modern art,Technical university of berlin,Technische universität münchen,Telewizyjna i teatralna im. leona schillera w łodzi,Texas a and m university,Texas aandm university-corpus christi,Thailand,The birsk branch of the bashkir state university,The economic policy and research center dubai economic council,The george washington university,The ministry of foreign affairs of the russian federation,The new school for social research,The “bath house readings”,Transylvania university,Trinidad and tobago,Tu chemnitz,Tunisia,Turkey,Turkmenistan,Tuvalu,U.s. department of justice,U.s. naval academy,Ucm/instituto de filosofía csic,Uit: the arctic university of norway,Uk,Ukraine,Umr 7220,United arab emirates,United kingdom,United states,United states holocaust memorial museum,Universidad de sevilla,Universiteit utrecht,University at albany state university of new york,University college london,University of arizona,University of basel,University of birmingham,University of bologna,University of bristol,University of calabria,University of central asia,University of delaware,University of florida,University of groningen,University of guilan,University of haifa,University of helsinki,University of islamic sciences,University of kansas,University of latvia,University of leeds,University of london,University of manchester,University of melbourne,University of miami school of architecture,University of michigan,University of minnesota,University of nantes,University of north texas,University of otago,University of pisa,University of pittsburgh,University of rome iii,University of southampton,University of southern california,University of tarbiat modares,University of tehran,University of tennessee,University of toronto,University of tulsa,University of turin,University of tübingen,University of wales swansea,University of washington,University of waterloo,University of wisconsin-madison,University of wolverhampton,University of wyoming,Université des antilles et de la guyane,Université robert schuman,Univerzita konštantína filozofa v nitre filozofická fakulta,Uniwersytet europejski viadrina we frankfurcie n. odra&cedil,Uniwersytet jagielloński w krakowie,Uniwersytet kazimierza wielkiego,Uniwersytet przyrodniczo-humanistyczny w siedlcach,Uppsala university,Uruguay,Us department of state,Uzbekistan,Uzhhorod national university,V.i. vernadsky crimean federal university,Venezuela,Victoria university,Vidal sassoon international center for the study of antisemitism,Viet nam,Villanova university,Vologda institute of law and economics of federal penitentiary service of russia,Vytautas magnus university,Warsaw school for social psychology,World bank,World trade institute,Yale university,York university,Zambia,empty,États-unis d'amérique,Πανεπιστήμιο διεθνών σχέσεων
Lithuania,15.0,,,25.0,15.0,6.0,,,4.0,95.0,,45.0,1.0,,42.0,,8.0,365.0,1283.0,,10.0,8001.0,3143.0,,8.0,1471.0,,108.0,701.0,2472.0,26.0,17.0,42.0,10.0,,71.0,4.0,,635.0,,27.0,14.0,,511.0,,,119.0,10344.0,111.0,3.0,,,1.0,10.0,14.0,14.0,247.0,5779.0,49.0,29.0,,2.0,55.0,17.0,79.0,228.0,13.0,19.0,11.0,437.0,91.0,202.0,4299.0,,2039.0,,13.0,32.0,,3.0,6.0,,23.0,13.0,5.0,,40.0,,75.0,85.0,2.0,,6.0,2.0,,12248.0,1.0,22.0,26.0,,3.0,1.0,50.0,29.0,,8055.0,2.0,6009.0,32.0,2.0,6.0,5.0,15.0,23.0,2353.0,3.0,22836.0,1133.0,,1.0,3.0,43.0,4.0,34.0,5.0,1285.0,19.0,3010.0,,2.0,128.0,,35.0,49.0,,2179.0,133.0,19.0,2.0,28.0,14.0,,58.0,,7.0,100.0,1.0,,1.0,6.0,6.0,563.0,69.0,1994.0,6.0,15.0,13.0,9044.0,18.0,5837.0,1.0,2613.0,50.0,24.0,,8487.0,4.0,32.0,4.0,4.0,18.0,4.0,1.0,7.0,108.0,,1050.0,,1.0,44.0,,3835.0,2.0,79.0,,8139.0,2.0,11.0,27.0,183.0,7.0,67.0,108.0,654.0,60.0,,16.0,,296.0,,1.0,568.0,49.0,284.0,12.0,16.0,3.0,,2.0,4.0,,4.0,3.0,38.0,,20.0,,,,3.0,16.0,5836.0,13.0,4.0,1106.0,190.0,41.0,3559.0,15.0,4.0,4.0,16.0,,1.0,621.0,34.0,,,19.0,53.0,6064.0,15.0,607.0,2.0,,126.0,11.0,3.0,,25.0,18.0,1662.0,,47828.0,1.0,,22.0,114.0,55.0,48.0,26.0,,64.0,,51.0,334.0,,,15.0,1.0,,776.0,717.0,540.0,,19.0,21.0,940.0,,1226.0,5.0,2045.0,,15.0,26.0,,3.0,1.0,,15.0,7634.0,3303.0,4.0,216.0,204.0,37.0,52.0,,,,1.0,2.0,10.0,3.0,,6.0,8.0,41.0,4.0,1.0,7.0,,60.0,13.0,31.0,57.0,,161.0,2178.0,31.0,10.0,,3.0,2.0,40.0,7.0,7462.0,56.0,332.0,52389.0,98439.0,6.0,18.0,1.0,,3.0,8.0,,11.0,17.0,35.0,1.0,6.0,3.0,10.0,26.0,,6.0,5.0,8.0,19.0,11.0,3.0,60.0,14.0,28.0,11.0,1.0,32.0,1.0,16.0,2.0,1.0,75.0,2.0,29.0,8.0,8.0,2.0,,21.0,23.0,16.0,5.0,2.0,71.0,3.0,8.0,48.0,7.0,,,25.0,8.0,19.0,2.0,,78.0,9.0,32.0,467.0,,7.0,,,3.0,282.0,11.0,,41.0,41.0,42.0,,6.0,1.0,5.0,64367.0,23.0,2.0
London school of economics,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,13.0,,4.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,4.0,,4.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,7.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,,47.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,
Los angeles,,,,,,,,,,,,,,,,,,4.0,5.0,,,43.0,12.0,,,3.0,,,2.0,6.0,,,,,,,,,4.0,,,,,,,,3.0,33.0,1.0,,,,,,,1.0,,72.0,,,,,1.0,,1.0,,,,1.0,1.0,,2.0,12.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,,11.0,,,,,,,,1.0,,9.0,,18.0,,,,,,,16.0,,76.0,2.0,,,,,,,,8.0,,13.0,,,,,,,,17.0,1.0,,,,,,,,,,,,,,,3.0,,8.0,,,,17.0,,24.0,,11.0,,,,7.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,11.0,,,,1.0,,,,6.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,20.0,,,2.0,4.0,,7.0,,,,,,,7.0,,,,,,8.0,,,,,,,,,,,4.0,,103.0,,,,,1.0,,,,,,,1.0,,,,,,5.0,1.0,2.0,,1.0,,5.0,,9.0,,4.0,,,,,,,,,22.0,4.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,21.0,,2.0,164.0,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,238.0,1.0,
Ludwig-maximilians university munich,,,,,1.0,,,,,1.0,,1.0,,,,,,3.0,13.0,,,68.0,32.0,,,20.0,,1.0,10.0,32.0,,,,,,1.0,,,6.0,,,,,2.0,,,,107.0,1.0,,,,,,1.0,,1.0,49.0,,,,,,,2.0,,,,,1.0,,1.0,37.0,,16.0,,,,,2.0,,,,,,,,,1.0,,,,,,,60.0,,,,,,,,,,57.0,,70.0,,,,,1.0,1.0,13.0,,222.0,12.0,,,,,,,,10.0,,26.0,,,,,,,,25.0,1.0,,,1.0,,,,,,,,,,,,10.0,,19.0,,,,44.0,,67.0,,34.0,,,,100.0,,,,,,,,,1.0,,13.0,,,,,15.0,,2.0,,27.0,,,,,,,,7.0,,,,,4.0,,,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,61.0,1.0,,11.0,2.0,,33.0,,,,,,,8.0,,,,,,57.0,1.0,7.0,,,2.0,,,,,,18.0,,453.0,,,,1.0,,,,,,,,2.0,,,1.0,,,5.0,4.0,5.0,,1.0,,5.0,,10.0,,21.0,,1.0,,,,,,1.0,89.0,36.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,32.0,1.0,,,,,,,76.0,,3.0,514.0,982.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,3.0,,,,,,1.0,,,,,2.0,,,,,557.0,,
Luxembourg,,,,,,,,,,3.0,,7.0,,,2.0,,,10.0,38.0,,,280.0,157.0,,,41.0,,3.0,22.0,100.0,,1.0,3.0,1.0,,1.0,,,32.0,,,,,15.0,,,5.0,363.0,3.0,,,,,,,1.0,4.0,205.0,1.0,1.0,,1.0,,,4.0,6.0,1.0,1.0,1.0,17.0,3.0,13.0,143.0,,77.0,,,,,,1.0,,1.0,,,,1.0,,2.0,3.0,,,,,,340.0,,,,,,,,,,319.0,1.0,203.0,,,,,1.0,2.0,115.0,,914.0,52.0,,,,2.0,,2.0,,43.0,,96.0,,,2.0,,2.0,2.0,,82.0,2.0,,,3.0,1.0,,2.0,,1.0,4.0,,,,,,30.0,6.0,64.0,,,,451.0,,224.0,,66.0,2.0,,,342.0,,2.0,,1.0,,1.0,,1.0,7.0,,37.0,,,2.0,,102.0,,3.0,,183.0,,1.0,,4.0,,1.0,3.0,28.0,6.0,,,,12.0,,,14.0,1.0,7.0,,,,,,,,,,3.0,,,,,,,,218.0,1.0,,53.0,16.0,1.0,129.0,1.0,,1.0,,,,20.0,,,,,3.0,251.0,,17.0,,,5.0,,,,,1.0,64.0,,1754.0,,,,1.0,,3.0,,,3.0,,3.0,6.0,,,,,,25.0,25.0,34.0,,1.0,1.0,27.0,,44.0,,69.0,,2.0,1.0,,,,,,221.0,124.0,1.0,9.0,12.0,,2.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,6.0,,1.0,4.0,,8.0,90.0,,,,,2.0,,2.0,259.0,3.0,10.0,1824.0,3534.0,,,,2.0,,1.0,,,1.0,3.0,,,1.0,,,,,,,1.0,2.0,,3.0,,1.0,,,,,,1.0,,2.0,,1.0,,,,,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,23.0,,,,,1.0,16.0,1.0,,,,1.0,,1.0,,,2230.0,1.0,
Ma 01063,,,,,,,,,,,,,,,,,,,1.0,,,14.0,1.0,,,,,1.0,,3.0,,,,,,,,,1.0,,,,,1.0,,,,21.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,11.0,,,,,,,,,,16.0,,9.0,,,,,,,5.0,,21.0,5.0,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,6.0,,,,15.0,,7.0,,5.0,,,,6.0,,,,,,,,,,,2.0,,,,,3.0,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,5.0,,1.0,,,,,,,,,1.0,,66.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,2.0,,1.0,,4.0,,,,,,,,,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,16.0,,,108.0,197.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,106.0,,
Macao,,,,,1.0,,,,2.0,1.0,,2.0,,,1.0,,,6.0,17.0,,,129.0,38.0,,,36.0,,1.0,15.0,49.0,,,,,,1.0,,,9.0,,,,,6.0,,,,144.0,,,,,,,,,5.0,128.0,,,,,1.0,,5.0,7.0,,,,3.0,2.0,4.0,90.0,,39.0,,,,,,,,,,,,,,1.0,1.0,,,,,,117.0,,,1.0,,,,,,,121.0,,127.0,1.0,,,,,,30.0,,306.0,16.0,,,,,,1.0,,35.0,2.0,37.0,,,2.0,,,,,30.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,5.0,2.0,29.0,,,,126.0,1.0,96.0,,44.0,2.0,,,205.0,,,,,1.0,,,,1.0,,23.0,,,,,31.0,,,,67.0,,,,1.0,,1.0,3.0,20.0,,,,,3.0,,1.0,7.0,2.0,8.0,,1.0,,,,,,,,2.0,,,,,,,,95.0,,,18.0,2.0,,70.0,1.0,,,,,,23.0,,,,,2.0,76.0,,14.0,,,4.0,,,,,,23.0,,666.0,,,,1.0,1.0,1.0,1.0,,,,1.0,6.0,,,1.0,,,22.0,9.0,5.0,,,,14.0,,39.0,,47.0,,,,,,,,,122.0,51.0,,3.0,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,4.0,36.0,1.0,,,,,1.0,1.0,76.0,1.0,12.0,800.0,1645.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,4.0,,,16.0,,2.0,,,,5.0,,,,1.0,,1.0,1.0,,,906.0,,
Madagascar,,,,,,,,,,3.0,,3.0,,,,,,15.0,6.0,,,111.0,90.0,,,27.0,,3.0,15.0,30.0,,,,,,,,,18.0,,,,,6.0,,,3.0,129.0,,,,,,,,,6.0,123.0,3.0,,,,,,3.0,6.0,,,,,,,69.0,,33.0,,,,,,,,3.0,,,,,,6.0,3.0,,,,,,147.0,,,,,,3.0,,,,156.0,,45.0,,,,3.0,,,81.0,,450.0,27.0,,,,,,,,15.0,,27.0,,,,,,3.0,,24.0,,,,,,,,,,3.0,,,,,,6.0,3.0,30.0,,,,144.0,,105.0,,51.0,,,,225.0,,,,,,3.0,,,3.0,,36.0,,,,,27.0,,,,108.0,,,,3.0,,3.0,3.0,9.0,6.0,,,,3.0,,,9.0,,6.0,,,,,,,,,,3.0,,,,,,,,105.0,,,36.0,6.0,,84.0,,,,,,,36.0,,,,,6.0,135.0,,21.0,,,,,,,,,15.0,,1068.0,,,,,,,,,,,3.0,3.0,,,,,,15.0,9.0,12.0,,,,18.0,,24.0,,48.0,,,,,,,,,123.0,72.0,,,15.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,168.0,,6.0,645.0,1413.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,6.0,,,27.0,,,,,,,,,,,3.0,,,,,747.0,,
Malaysia,,,,3.0,22.0,2.0,,,4.0,8.0,,42.0,,,14.0,,,60.0,149.0,,,1686.0,394.0,,7.0,242.0,,17.0,93.0,449.0,,1.0,2.0,12.0,,7.0,,,114.0,,1.0,3.0,,48.0,,,7.0,1745.0,12.0,,2.0,3.0,,1.0,5.0,9.0,40.0,1351.0,17.0,3.0,,,9.0,1.0,29.0,35.0,1.0,1.0,7.0,41.0,2.0,50.0,647.0,,408.0,,1.0,2.0,,,5.0,,,2.0,,,4.0,,7.0,35.0,,,2.0,,,832.0,,8.0,9.0,,,,,1.0,,1047.0,,785.0,5.0,,,,3.0,22.0,349.0,,3044.0,233.0,,,,1.0,,4.0,,267.0,,362.0,,,15.0,,7.0,1.0,,697.0,34.0,2.0,,2.0,17.0,,4.0,,5.0,2.0,2.0,,,,,322.0,27.0,372.0,2.0,21.0,,1304.0,,984.0,2.0,606.0,14.0,12.0,,1556.0,,2.0,,,5.0,3.0,,4.0,11.0,,162.0,,1.0,1.0,,232.0,,16.0,,654.0,,6.0,7.0,28.0,1.0,20.0,9.0,202.0,8.0,,,,50.0,,,53.0,11.0,48.0,3.0,7.0,,,4.0,2.0,,2.0,2.0,7.0,,5.0,,,3.0,1.0,2.0,868.0,1.0,,184.0,80.0,3.0,729.0,2.0,,,3.0,,,346.0,3.0,,,13.0,5.0,738.0,,146.0,,,41.0,2.0,,,,5.0,250.0,,6840.0,2.0,,11.0,30.0,9.0,4.0,9.0,,10.0,,7.0,66.0,,,1.0,,1.0,267.0,64.0,89.0,,1.0,6.0,154.0,,278.0,2.0,311.0,,1.0,1.0,,,,,2.0,1038.0,629.0,2.0,72.0,37.0,,3.0,,,,2.0,,3.0,,,,,19.0,,,,,26.0,,4.0,30.0,,35.0,619.0,13.0,4.0,,,2.0,2.0,,947.0,2.0,69.0,9097.0,18671.0,,,,,,,,8.0,7.0,1.0,,,,,1.0,,,,5.0,3.0,2.0,,5.0,3.0,2.0,2.0,,18.0,,4.0,,,14.0,,8.0,,7.0,,,1.0,2.0,8.0,,2.0,5.0,,1.0,5.0,,,,4.0,1.0,1.0,,,6.0,,7.0,121.0,,,,,,54.0,1.0,,,,3.0,1.0,,,3.0,10606.0,3.0,4.0
Malta,,,,,,,,,,2.0,,,,,,,,4.0,20.0,,,86.0,68.0,,,20.0,,,4.0,28.0,,,,,,2.0,,,10.0,,,,,2.0,,,2.0,70.0,,,,,,,,,2.0,110.0,,,,,,,2.0,,,,,,6.0,,50.0,,20.0,,,,,,,,2.0,,,,,,4.0,2.0,,,,,,128.0,,,,,,,,,,68.0,2.0,40.0,,,,,2.0,,42.0,,264.0,14.0,,,,2.0,,2.0,,14.0,,20.0,,,2.0,,,,,12.0,,,,,,,,,,2.0,,,,,,20.0,2.0,18.0,,,,64.0,,58.0,,32.0,,,,114.0,,,,,,,,2.0,4.0,,20.0,,,,,24.0,,2.0,,60.0,,,,6.0,,,6.0,8.0,1.0,,,,6.0,,,4.0,2.0,8.0,,,,,,,,,,2.0,,,,,,,,66.0,,,12.0,4.0,,44.0,,,,,,,10.0,,,,,2.0,48.0,,4.0,,,,,,,,,6.0,,390.0,,,,,,2.0,,,,,2.0,,,,,,,4.0,10.0,12.0,,,,4.0,,8.0,,14.0,,,,,,,,,58.0,62.0,,,2.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,20.0,,,,,,,,34.0,2.0,2.0,460.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,18.0,,,,,,2.0,,,,,,,,,,532.0,,
Mariupol state university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
Massachusetts institute of technology,,,,1.0,,,,,,,,,,,,,,,,,,17.0,2.0,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,2.0,,,,16.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,14.0,,7.0,1.0,,,,,,1.0,,38.0,1.0,,,,,,,,2.0,,9.0,,,1.0,,,,,7.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,18.0,,12.0,,2.0,,,,11.0,,,,,,,,,,,,,,,,4.0,,,,16.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,,6.0,,,,,,,1.0,,,,,,7.0,,,,,,,,,,,1.0,,86.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,2.0,,1.0,,3.0,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,8.0,,,,,,,,10.0,,,100.0,161.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,108.0,,
Metropolitan state college of denver,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,13.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,4.0,,3.0,,,,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,3.0,,2.0,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,,2.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,46.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,
